# The All Sky Automated Survey Data
# gp@astrouw.edu.pl
#
# ################   DESCRIPTION   ###############
# The ASAS Photometric Catalog is maintained separately for each
# observed field, so for some stars independent 'datasets' of
# measurements are available. Their mean magnitudes may slightly differ.
#
# In each 'dataset' (starting with #dataset=0,1,2,...):
# 'desig' is ASAS designation (they may differ (by 1) at the last
# digit of the RA & DEC fields
# 'cra', 'cdec' are initial Catalog coordinates
# 'ndata' is number of points in each dataset
# 'cmag_*',  'cmer_*' are reference magnitude & dispersion for each aperture
# 'nskip_*' is number of data points skipped when calculating 'cmag' & 'cmer'
# 'ra', 'dec', 'mag', 'mer' are coordinates, magnitude and dispersion
# calculated directly from the data
#
# Each data row consists of the following fields:
# -  HJD-2450000
# -  magnitudes (one for each aperture)
# -  frame errors describing average photometric quality of the frame (for each aperture)
# -  frame number
# -  grade :
#    A - best data, no 29.999 (not measured) indication
#    B - mean data, no 29.999 (not measured) indication
#    C - A and B with 29.999 (not measured) indication
#    D - worst data, probably useless
#
# ######### LIGHT CURVE BEGINS NEXT LINE ###########
#ndata= 559
#dataset= 1 ; 1 F1200-64_048
#desig= 115835-6110.0
#cra=   11.976341  11:58:34.8
#cdec= -61.166916 -61:10:00.9
#class= 0
#cmag_0=  9.327
#cmer_0=  0.028
#nskip_0= 37
#cmag_1=  9.336
#cmer_1=  0.027
#nskip_1= 37
#cmag_2=  9.355
#cmer_2=  0.016
#nskip_2= 38
#cmag_3=  9.362
#cmer_3=  0.016
#nskip_3= 38
#cmag_4=  9.382
#cmer_4=  0.016
#nskip_4= 37
#ra=   11.976340  11:58:34.8
#dec= -61.166874 -61:10:00.7
#     HJD      MAG_3  MAG_0  MAG_1  MAG_2  MAG_4    MER_3 MER_0 MER_1 MER_2 MER_4 GRADE FRAME
   3472.76627  9.381  9.339  9.340  9.361  9.407    0.058 0.057 0.051 0.048 0.069  A 138757
   3474.84835  9.379  9.322  9.353  9.367  9.410    0.060 0.061 0.052 0.050 0.071  A 139107
   3477.57564  9.357  9.323  9.316  9.334  9.382    0.051 0.061 0.051 0.046 0.056  A 139524
   3481.61768  9.364  9.346  9.333  9.340  9.397    0.060 0.061 0.054 0.050 0.072  A 140170
   3483.63999  9.726  9.712  9.699  9.707  9.761    0.050 0.058 0.051 0.045 0.054  A 140496
   3486.76694  9.532  9.584  9.590  9.548  9.546    0.052 0.053 0.050 0.046 0.058  A 140746
   3489.77686  9.373  9.318  9.313  9.355  9.399    0.062 0.060 0.054 0.052 0.073  A 141001
   3491.76677  9.387  9.337  9.349  9.363  9.421    0.054 0.077 0.056 0.049 0.059  D 141354
   3497.77430  9.408  9.347  9.378  9.388  9.435    0.059 0.058 0.052 0.049 0.072  A 141965
   3501.49082  9.365  9.220  9.327  9.348  9.398    0.063 0.076 0.058 0.053 0.074  D 142402
   3503.55609  9.354  9.289  9.312  9.332  9.382    0.060 0.060 0.054 0.051 0.071  A 142779
   3506.59100  9.361  9.331  9.309  9.340  9.380    0.045 0.052 0.047 0.039 0.050  A 143127
   3509.63361  9.409  9.383  9.378  9.396  9.428    0.045 0.050 0.047 0.040 0.049  A 143421
   3511.68017  9.398  9.326  9.346  9.374  9.424    0.054 0.059 0.050 0.046 0.065  A 143685
   3515.68828  9.353  9.318  9.334  9.339  9.374    0.050 0.055 0.048 0.044 0.055  A 144063
   3521.59871  9.452  9.414  9.426  9.435  9.492    0.052 0.067 0.055 0.047 0.058  A 144827
   3523.60128  9.360  9.290  9.323  9.342  9.379    0.063 0.067 0.059 0.054 0.073  A 145182
   3525.62121  9.376  9.321  9.350  9.370  9.428    0.049 0.065 0.052 0.044 0.053  A 145491
   3529.62258  9.332  9.284  9.297  9.317  9.352    0.064 0.069 0.059 0.057 0.077  A 146190
   3538.57022  9.378  9.337  9.330  9.356  9.411    0.047 0.056 0.048 0.043 0.053  A 146821
   3540.61114  9.339  9.331  9.311  9.333  9.377    0.052 0.059 0.051 0.046 0.056  A 147156
   3547.66061  9.361  9.316  9.318  9.342  9.387    0.051 0.058 0.049 0.046 0.055  A 148042
   3547.66302  9.348  9.296  9.315  9.330  9.382    0.043 0.055 0.044 0.039 0.048  A 148043
   3547.66551  9.347  9.308  9.313  9.335  9.377    0.043 0.054 0.044 0.039 0.049  A 148044
   3547.66877  9.356  9.276  9.315  9.340  9.379    0.042 0.055 0.043 0.038 0.047  A 148045
   3547.67127  9.354  9.263  9.310  9.332  9.382    0.042 0.053 0.043 0.039 0.047  A 148046
   3547.67378  9.354  9.283  9.321  9.339  9.382    0.043 0.058 0.044 0.039 0.047  A 148047
   3547.67627  9.368  9.304  9.328  9.351  9.404    0.042 0.049 0.044 0.038 0.047  A 148048
   3547.67876  9.360  9.315  9.309  9.336  9.383    0.045 0.059 0.046 0.041 0.051  A 148049
   3547.68206  9.341  9.276  9.305  9.321  9.370    0.044 0.056 0.044 0.040 0.048  A 148050
   3547.68456  9.585  9.589  9.595  9.594  9.606    0.043 0.050 0.044 0.038 0.048  A 148051
   3547.68707  9.488  9.458  9.449  9.469  9.514    0.043 0.055 0.042 0.038 0.047  A 148052
   3547.68957  9.891 10.006  9.920  9.896  9.906    0.043 0.060 0.043 0.037 0.048  A 148053
   3547.69206  9.335  9.269  9.282  9.311  9.360    0.045 0.057 0.045 0.040 0.052  A 148054
   3547.69457  9.365  9.320  9.314  9.340  9.385    0.046 0.056 0.045 0.041 0.049  A 148055
   3558.62013  9.343  9.341  9.316  9.327  9.365    0.063 0.071 0.057 0.054 0.076  D 149224
   3562.59792  9.341  9.322  9.308  9.319  9.368    0.051 0.063 0.054 0.046 0.056  A 149900
   3564.57012  9.339  9.268  9.288  9.327  9.364    0.058 0.065 0.054 0.049 0.069  A 150229
   3570.52200  9.983  9.912  9.955  9.964 10.018    0.056 0.055 0.052 0.048 0.067  A 150722
   3574.52225  9.369  9.319  9.348  9.352  9.392    0.051 0.053 0.048 0.043 0.062  A 151249
   3576.56090  9.335  9.276  9.297  9.314  9.360    0.060 0.059 0.053 0.050 0.070  A 151617
   3584.53137  9.625  9.564  9.590  9.605  9.654    0.062 0.059 0.056 0.052 0.072  A 152984
   3587.49405  9.402  9.360  9.377  9.387  9.431    0.056 0.059 0.053 0.047 0.068  A 153473
   3589.52118  9.392  9.330  9.344  9.370  9.429    0.064 0.062 0.057 0.054 0.075  A 153805
   3592.48418  9.333  9.301  9.290  9.308  9.364    0.062 0.063 0.057 0.053 0.074  A 154314
   3600.50431  9.340  9.276  9.312  9.331  9.362    0.065 0.062 0.058 0.055 0.076  A 155358
   3607.48602  9.353  9.311  9.326  9.333  9.379    0.060 0.063 0.055 0.051 0.072  A 156228
   3702.84156  9.451  9.447  9.403  9.426  9.485    0.061 0.066 0.055 0.050 0.072  A 168357
   3706.83134  9.362  9.314  9.319  9.339  9.390    0.061 0.062 0.053 0.051 0.074  A 168908
   3713.85272  9.395  9.314  9.365  9.377  9.424    0.054 0.080 0.058 0.049 0.058  D 169625
   3721.85164  9.391  9.348  9.360  9.375  9.418    0.056 0.080 0.058 0.050 0.061  D 170630
   3725.83392  9.340  9.321  9.326  9.332  9.371    0.061 0.062 0.053 0.050 0.073  A 171068
   3728.85124  9.374  9.329  9.325  9.354  9.397    0.067 0.074 0.058 0.055 0.080  D 171487
   3732.82309  9.351  9.290  9.316  9.340  9.390    0.066 0.070 0.056 0.054 0.079  A 171883
   3736.80474  9.398  9.376  9.342  9.384  9.419    0.056 0.078 0.059 0.051 0.062  D 172407
   3739.82541  9.363  9.285  9.316  9.337  9.389    0.064 0.070 0.057 0.054 0.076  A 172832
   3742.83352  9.347  9.245  9.312  9.330  9.378    0.058 0.060 0.052 0.049 0.070  A 173208
   3745.84733  9.346  9.257  9.305  9.326  9.381    0.057 0.061 0.052 0.049 0.068  A 173622
   3748.83778  9.374  9.334  9.332  9.360  9.410    0.058 0.067 0.054 0.049 0.070  A 174022
   3751.81849  9.397  9.367  9.353  9.372  9.423    0.055 0.075 0.055 0.049 0.062  D 174438
   3754.80372  9.997  9.945  9.950  9.974 10.023    0.059 0.060 0.055 0.051 0.071  A 174837
   3757.79146  9.388  9.324  9.353  9.366  9.425    0.059 0.066 0.056 0.049 0.071  A 175252
   3760.78445  9.332  9.294  9.290  9.311  9.360    0.063 0.065 0.057 0.054 0.074  A 175669
   3763.77740  9.325  9.225  9.283  9.304  9.350    0.056 0.066 0.057 0.052 0.061  A 176061
   3766.77934  9.305  9.232  9.268  9.287  9.331    0.053 0.069 0.058 0.051 0.057  A 176484
   3772.75956  9.706  9.764  9.702  9.692  9.737    0.064 0.070 0.057 0.054 0.076  A 177253
   3775.73986  9.957  9.958  9.920  9.938  9.978    0.061 0.063 0.054 0.051 0.075  A 177678
   3780.73740  9.340  9.290  9.312  9.328  9.367    0.061 0.066 0.055 0.052 0.073  A 178408
   3783.78306  9.589  9.606  9.587  9.577  9.617    0.067 0.065 0.055 0.055 0.081  A 178720
   3788.77579  9.336  9.291  9.310  9.322  9.366    0.059 0.061 0.053 0.050 0.073  A 179022
   3791.71090  9.329  9.242  9.301  9.313  9.358    0.064 0.070 0.059 0.055 0.078  A 179424
   3793.75621  9.361  9.308  9.298  9.336  9.391    0.062 0.062 0.054 0.052 0.075  A 179732
   3795.80791  9.337  9.274  9.306  9.322  9.363    0.057 0.057 0.052 0.048 0.070  A 180037
   3800.74010  9.356  9.270  9.320  9.333  9.381    0.067 0.065 0.058 0.056 0.080  A 180702
   3803.67680  9.536  9.483  9.493  9.516  9.565    0.066 0.065 0.056 0.054 0.079  A 181039
   3805.72306  9.365  9.278  9.329  9.349  9.391    0.064 0.069 0.057 0.054 0.075  A 181344
   3808.71436  9.401  9.337  9.348  9.371  9.433    0.064 0.067 0.056 0.053 0.077  A 181685
   3810.78262  9.374  9.338  9.344  9.362  9.414    0.063 0.067 0.058 0.054 0.076  A 182029
   3812.85247  9.323  9.289  9.278  9.299  9.355    0.065 0.066 0.056 0.054 0.078  A 182369
   3815.64563  9.396  9.315  9.360  9.380  9.424    0.065 0.064 0.058 0.054 0.077  A 182780
   3817.69583  9.393  9.337  9.357  9.372  9.426    0.061 0.062 0.054 0.051 0.072  A 183111
   3819.75693  9.372  9.339  9.346  9.354  9.390    0.054 0.069 0.056 0.049 0.059  A 183455
   3822.61764  9.394  9.353  9.358  9.372  9.415    0.063 0.065 0.056 0.053 0.075  A 183892
   3824.68869  9.393  9.311  9.353  9.370  9.422    0.058 0.056 0.051 0.048 0.071  A 184248
   3826.69785  9.347  9.343  9.323  9.328  9.368    0.061 0.061 0.054 0.050 0.075  A 184590
   3828.73058  9.371  9.363  9.329  9.351  9.405    0.053 0.079 0.057 0.049 0.057  D 184946
   3831.59742  9.396  9.345  9.361  9.372  9.426    0.061 0.061 0.054 0.051 0.074  A 185404
   3833.64807  9.340  9.324  9.301  9.320  9.378    0.064 0.061 0.055 0.053 0.078  A 185773
   3835.66100  9.345  9.299  9.295  9.328  9.373    0.067 0.063 0.057 0.054 0.079  A 186122
   3837.70160  9.371  9.311  9.345  9.353  9.401    0.064 0.062 0.056 0.053 0.077  A 186467
   3850.63235  9.366  9.330  9.332  9.346  9.398    0.051 0.069 0.055 0.047 0.055  A 187250
   3852.63588  9.369  9.337  9.338  9.355  9.401    0.061 0.071 0.057 0.051 0.073  D 187604
   3854.64434  9.356  9.305  9.315  9.332  9.385    0.063 0.068 0.058 0.054 0.075  A 187974
   3861.59109  9.357  9.336  9.314  9.336  9.386    0.057 0.059 0.053 0.049 0.069  A 188998
   3863.58901  9.351  9.277  9.303  9.327  9.385    0.062 0.069 0.056 0.052 0.074  A 189341
   3865.60040  9.377  9.312  9.335  9.359  9.412    0.063 0.063 0.055 0.052 0.076  A 189696
   3867.64350  9.344  9.320  9.293  9.325  9.370    0.060 0.057 0.053 0.050 0.072  A 190029
   3869.64196  9.980  9.944  9.949  9.966 10.011    0.067 0.062 0.058 0.057 0.077  A 190370
   3871.63414  9.348  9.283  9.301  9.327  9.379    0.058 0.060 0.052 0.049 0.069  A 190739
   3874.72634  9.397  9.365  9.346  9.369  9.430    0.065 0.063 0.057 0.054 0.076  A 191045
   3882.52396  9.368  9.302  9.312  9.347  9.387    0.050 0.069 0.056 0.047 0.055  A 192054
   3886.52461  9.376  9.302  9.336  9.353  9.400    0.058 0.060 0.054 0.049 0.070  A 192431
   3888.54982  9.329  9.296  9.319  9.311  9.344    0.060 0.060 0.056 0.052 0.069  A 192814
   3890.54807  9.838  9.813  9.794  9.818  9.866    0.057 0.059 0.053 0.049 0.069  A 193147
   3892.55457  9.345  9.297  9.288  9.323  9.377    0.061 0.059 0.055 0.051 0.073  A 193497
   3894.62268  9.341  9.300  9.306  9.325  9.362    0.048 0.047 0.047 0.041 0.058  A 193851
   3902.49437  9.370  9.299  9.325  9.348  9.405    0.062 0.063 0.057 0.053 0.071  A 194987
   3904.52922  9.585  9.557  9.544  9.558  9.619    0.064 0.066 0.058 0.054 0.075  A 195377
   3906.55007  9.353  9.269  9.317  9.331  9.380    0.060 0.063 0.054 0.051 0.071  A 195761
   4091.80681  9.377  9.301  9.326  9.357  9.395    0.050 0.068 0.053 0.046 0.054  A 209441
   4125.78170  9.321  9.281  9.285  9.313  9.342    0.045 0.056 0.049 0.041 0.048  A 211586
   4128.78089  9.373  9.273  9.344  9.363  9.397    0.046 0.066 0.052 0.043 0.049  A 211982
   4131.77181  9.381  9.352  9.338  9.356  9.407    0.053 0.073 0.057 0.049 0.058  D 212363
   4134.75926  9.362  9.294  9.309  9.344  9.396    0.053 0.071 0.055 0.048 0.059  D 212770
   4136.81491  9.399  9.348  9.352  9.374  9.425    0.052 0.055 0.050 0.046 0.057  A 213044
   4139.75131  9.359  9.270  9.325  9.346  9.396    0.052 0.076 0.054 0.046 0.057  D 213467
   4141.80328  9.357  9.298  9.312  9.346  9.382    0.048 0.064 0.052 0.044 0.053  A 213762
   4146.79790  9.369  9.327  9.325  9.353  9.398    0.050 0.060 0.051 0.045 0.054  A 214466
   4150.74160  9.379  9.298  9.347  9.368  9.412    0.046 0.068 0.051 0.042 0.050  A 214850
   4152.77688  9.316  9.303  9.309  9.317  9.333    0.045 0.053 0.048 0.042 0.049  A 215168
   4154.81255 10.018  9.938  9.948 10.009 10.041    0.049 0.061 0.051 0.045 0.054  A 215475
   4157.70749  9.402  9.309  9.355  9.386  9.425    0.054 0.073 0.057 0.050 0.060  D 215861
   4159.75903  9.334  9.275  9.295  9.318  9.364    0.047 0.054 0.048 0.043 0.054  A 216187
   4161.76026 10.007  9.952  9.982 10.001 10.036    0.048 0.068 0.054 0.045 0.053  A 216506
   4163.76172  9.335  9.310  9.299  9.320  9.358    0.057 0.064 0.052 0.048 0.064  A 216799
   4168.81376  9.806  9.725  9.783  9.791  9.836    0.050 0.055 0.050 0.044 0.054  A 217500
   4173.76211  9.373  9.316  9.337  9.360  9.391    0.047 0.051 0.046 0.040 0.051  A 218113
   4176.64685  9.356  9.304  9.320  9.330  9.380    0.047 0.062 0.050 0.042 0.051  A 218517
   4181.63540  9.341  9.336  9.309  9.331  9.355    0.059 0.055 0.053 0.051 0.067  A 219111
   4183.69721  9.347  9.306  9.290  9.328  9.372    0.047 0.051 0.049 0.043 0.052  A 219426
   4185.69712  9.375  9.368  9.338  9.368  9.397    0.045 0.047 0.047 0.041 0.050  A 219711
   4188.84192  9.344  9.338  9.337  9.341  9.359    0.045 0.045 0.045 0.040 0.050  A 219998
   4190.76156  9.353  9.319  9.336  9.343  9.378    0.046 0.050 0.046 0.041 0.051  A 220280
   4192.74412  9.394  9.404  9.363  9.375  9.411    0.045 0.051 0.046 0.040 0.050  A 220598
   4194.77167  9.397  9.379  9.392  9.383  9.413    0.049 0.058 0.049 0.042 0.056  A 220922
   4197.77762  9.360  9.275  9.332  9.342  9.385    0.055 0.065 0.052 0.047 0.061  A 221248
   4200.71038  9.369  9.320  9.340  9.360  9.390    0.044 0.045 0.044 0.039 0.049  A 221510
   4203.71222  9.427  9.386  9.417  9.417  9.447    0.045 0.053 0.048 0.042 0.051  A 221807
   4205.71771  9.339  9.274  9.317  9.327  9.361    0.047 0.054 0.049 0.044 0.051  A 222137
   4208.78263  9.389  9.367  9.357  9.379  9.410    0.052 0.062 0.051 0.046 0.059  A 222383
   4213.67685  9.397  9.338  9.381  9.379  9.423    0.048 0.049 0.046 0.042 0.054  A 222599
   4216.66996  9.349  9.276  9.302  9.332  9.376    0.045 0.049 0.047 0.039 0.052  A 222879
   4227.57726  9.400  9.364  9.369  9.385 99.999    0.041 0.047 0.044 0.037 0.045  C 223136
   4229.59143  9.392  9.375  9.336  9.377  9.410    0.044 0.051 0.047 0.040 0.049  A 223497
   4231.59579  9.399  9.372  9.379  9.385  9.414    0.045 0.052 0.047 0.041 0.049  A 223857
   4233.59771  9.347  9.322  9.333  9.330  9.362    0.042 0.046 0.044 0.037 0.046  A 224204
   4235.59674  9.357  9.312  9.350  9.349  9.374    0.049 0.057 0.050 0.044 0.053  A 224571
   4237.61538  9.285  9.283  9.251  9.268  9.308    0.051 0.053 0.050 0.046 0.058  A 224869
   4246.55430  9.358  9.345  9.321  9.349  9.374    0.043 0.043 0.043 0.038 0.049  A 226191
   4249.52749  9.349  9.316  9.318  9.335  9.361    0.045 0.047 0.046 0.040 0.050  A 226581
   4253.56225  9.354  9.332  9.338  9.342  9.377    0.043 0.043 0.044 0.037 0.047  A 226822
   4254.71106  9.366  9.309  9.322  9.348  9.386    0.049 0.058 0.049 0.042 0.054  A 227037
   4257.55245  9.360  9.316  9.318  9.340  9.380    0.052 0.051 0.048 0.045 0.057  A 227389
   4259.57300  9.373  9.353  9.356  9.364  9.397    0.047 0.053 0.048 0.043 0.051  A 227655
   4267.60123  9.334  9.323  9.336  9.326  9.355    0.049 0.057 0.049 0.044 0.055  A 227838
   4269.62897  9.965  9.933  9.944  9.946  9.984    0.045 0.050 0.046 0.040 0.050  A 228152
   4272.58367  9.375  9.329  9.363  9.370  9.396    0.042 0.048 0.045 0.038 0.046  A 228361
   4274.60306  9.356  9.324  9.354  9.347  9.371    0.040 0.043 0.043 0.036 0.044  A 228678
   4277.59273  9.326  9.334  9.305  9.314  9.346    0.042 0.045 0.042 0.037 0.047  A 228989
   4282.56785  9.358  9.345  9.289  9.329  9.384    0.054 0.065 0.051 0.047 0.062  A 229447
   4284.58429  9.355  9.321  9.306  9.341  9.380    0.049 0.057 0.050 0.043 0.055  A 229788
   4286.57852  9.376  9.385  9.376  9.369  9.395    0.059 0.066 0.056 0.052 0.065  A 230151
   4290.58366  9.652  9.626  9.649  9.656  9.669    0.039 0.041 0.042 0.035 0.043  A 230477
   4292.54794  9.350  9.318  9.328  9.333  9.367    0.042 0.047 0.044 0.037 0.045  A 230841
   4294.55704  9.367  9.337  9.349  9.360  9.385    0.041 0.045 0.044 0.037 0.045  A 231199
   4296.54835  9.365  9.332  9.339  9.355  9.390    0.046 0.052 0.048 0.042 0.050  A 231539
   4298.55304  9.355  9.336  9.306  9.338  9.375    0.049 0.050 0.047 0.043 0.056  A 231897
   4300.51200  9.400  9.350  9.351  9.385  9.433    0.051 0.056 0.051 0.046 0.056  A 232242
   4303.54649  9.342  9.320  9.333  9.345  9.366    0.043 0.045 0.043 0.037 0.047  A 232734
   4305.53350  9.360  9.299  9.365  9.344  9.362    0.041 0.042 0.043 0.037 0.047  A 233108
   4311.51249  9.481  9.471  9.451  9.466  9.508    0.048 0.059 0.050 0.043 0.056  A 234014
   4317.50818  9.359  9.316  9.332  9.348  9.379    0.043 0.047 0.044 0.038 0.048  A 234786
   4330.47480  9.390  9.355  9.367  9.377  9.407    0.047 0.056 0.050 0.043 0.051  A 235262
   4332.49885  9.370  9.325  9.360  9.372  9.394    0.047 0.057 0.048 0.042 0.052  A 235633
   4339.47988  9.395  9.366  9.408  9.395  9.415    0.045 0.049 0.046 0.041 0.050  A 236554
   4343.47844  9.366  9.337  9.306  9.348  9.389    0.046 0.056 0.047 0.041 0.052  A 237222
   4458.79883  9.330  9.299  9.273  9.312  9.355    0.050 0.061 0.052 0.045 0.055  A 250753
   4462.79867  9.367  9.324  9.341  9.368  9.390    0.046 0.052 0.047 0.040 0.051  A 251230
   4465.82352  9.357  9.278  9.326  9.342  9.376    0.053 0.052 0.051 0.047 0.061  A 251586
   4469.79153  9.356  9.313  9.326  9.356  9.380    0.048 0.052 0.045 0.042 0.053  A 252030
   4473.83173  9.362  9.315  9.335  9.348  9.386    0.052 0.053 0.050 0.046 0.057  A 252430
   4477.83371 99.999 99.999 99.999 99.999 99.999    0.047 0.050 0.047 0.041 0.051  C 252831
   4480.81557  9.334  9.320  9.315  9.320  9.363    0.050 0.055 0.049 0.044 0.056  A 253192
   4484.81576  9.390  9.352  9.352  9.378  9.408    0.047 0.053 0.047 0.042 0.052  A 253537
   4487.78791  9.360  9.326  9.321  9.349  9.377    0.046 0.051 0.047 0.041 0.052  A 253876
   4490.78187  9.343  9.322  9.334  9.341  9.358    0.044 0.045 0.043 0.038 0.050  A 254209
   4492.84905  9.380  9.316  9.320  9.360  9.388    0.046 0.056 0.048 0.040 0.051  A 254472
   4499.72232  9.371  9.348  9.330  9.353  9.392    0.048 0.053 0.047 0.043 0.054  A 255055
   4502.75353  9.662  9.648  9.624  9.653  9.687    0.048 0.058 0.048 0.043 0.051  A 255456
   4505.74666  9.376  9.330  9.363  9.363  9.391    0.046 0.052 0.048 0.041 0.051  A 255886
   4507.81877  9.382  9.355  9.372  9.382  9.404    0.050 0.052 0.050 0.045 0.057  A 256201
   4510.73988  9.365  9.344  9.303  9.341  9.393    0.049 0.061 0.051 0.045 0.053  A 256582
   4516.74228  9.427  9.406  9.428  9.422  9.438    0.061 0.056 0.054 0.052 0.068  A 257156
   4518.77576  9.326  9.304  9.338  9.319  9.342    0.049 0.047 0.047 0.044 0.056  A 257458
   4520.84304  9.353  9.326  9.340  9.345  9.370    0.056 0.067 0.054 0.049 0.063  A 257774
   4523.69507  9.452  9.397  9.440  9.438  9.479    0.044 0.046 0.044 0.039 0.048  A 258172
   4525.75596  9.352  9.334  9.320  9.343  9.373    0.044 0.049 0.046 0.039 0.048  A 258474
   4527.90096  9.355  9.321  9.297  9.336  9.384    0.053 0.070 0.055 0.048 0.059  A 258816
   4530.68550  9.397  9.345  9.377  9.384  9.407    0.048 0.057 0.048 0.043 0.053  A 259200
   4532.77084  9.350  9.342  9.344  9.341  9.353    0.043 0.048 0.045 0.038 0.047  A 259528
   4536.68585  9.388  9.356  9.374  9.363  9.411    0.043 0.049 0.045 0.039 0.049  A 259947
   4538.72221  9.355  9.295  9.349  9.337  9.366    0.048 0.052 0.047 0.043 0.052  A 260256
   4540.77793  9.763  9.764  9.715  9.739  9.786    0.048 0.054 0.050 0.043 0.052  A 260555
   4542.71339  9.378  9.317  9.370  9.373  9.406    0.052 0.060 0.051 0.046 0.058  A 260853
   4546.74286  9.368  9.315  9.341  9.353  9.383    0.050 0.052 0.048 0.044 0.057  A 261473
   4548.74325  9.354  9.303  9.301  9.338  9.380    0.051 0.056 0.049 0.044 0.057  A 261813
   4551.68422  9.405  9.374  9.374  9.386  9.429    0.049 0.052 0.048 0.043 0.053  A 262113
   4553.71709  9.347  9.307  9.322  9.338  9.364    0.046 0.052 0.047 0.042 0.052  A 262421
   4555.73254  9.349  9.327  9.292  9.326  9.371    0.045 0.049 0.045 0.041 0.050  A 262732
   4557.78786  9.373  9.301  9.343  9.359  9.391    0.047 0.061 0.050 0.043 0.052  A 263075
   4559.82928  9.353  9.315  9.323  9.343  9.388    0.045 0.054 0.047 0.041 0.050  A 263418
   4562.61330  9.363  9.310  9.342  9.348  9.385    0.047 0.048 0.046 0.041 0.051  A 263854
   4564.69087  9.368  9.303  9.368  9.361  9.390    0.043 0.046 0.045 0.039 0.047  A 264212
   4566.67660  9.329  9.329  9.319  9.321  9.351    0.048 0.061 0.050 0.044 0.051  A 264541
   4568.68844  9.987  9.972  9.937  9.981 10.013    0.044 0.051 0.048 0.041 0.048  A 264853
   4570.67816  9.360  9.331  9.317  9.344  9.389    0.045 0.051 0.046 0.040 0.049  A 265179
   4572.62869  9.393  9.324  9.377  9.376  9.419    0.045 0.049 0.045 0.040 0.050  A 265509
   4574.64509  9.335  9.319  9.339  9.328  9.360    0.051 0.061 0.051 0.045 0.057  A 265839
   4576.66939  9.350  9.298  9.320  9.337  9.368    0.051 0.053 0.048 0.044 0.056  A 266163
   4579.78820  9.634  9.681  9.661  9.641  9.656    0.053 0.061 0.051 0.047 0.060  A 266449
   4583.55751  9.345  9.295  9.306  9.326  9.361    0.050 0.052 0.049 0.044 0.054  A 266756
   4586.58572  9.390  9.357  9.359  9.370  9.392    0.044 0.043 0.044 0.039 0.047  A 267098
   4588.64977  9.339  9.299  9.273  9.323  9.362    0.046 0.054 0.049 0.042 0.051  A 267432
   4590.71863  9.329  9.312  9.294  9.318  9.358    0.050 0.050 0.048 0.044 0.057  A 267802
   4592.70871  9.394  9.391  9.364  9.389  9.417    0.043 0.048 0.045 0.039 0.047  A 268152
   4594.71401  9.383  9.359  9.354  9.377  9.401    0.042 0.045 0.043 0.037 0.046  A 268508
   4596.71854  9.487  9.480  9.454  9.474  9.511    0.044 0.055 0.047 0.040 0.048  A 268876
   4599.54012  9.364  9.300  9.318  9.343  9.384    0.054 0.075 0.056 0.049 0.059  D 269178
   4601.58464  9.343  9.290  9.328  9.330  9.368    0.047 0.057 0.050 0.042 0.053  A 269548
   4603.63518  9.590  9.515  9.579  9.576  9.612    0.049 0.053 0.048 0.042 0.053  A 269883
   4607.63599  9.358  9.353  9.334  9.339  9.378    0.051 0.059 0.050 0.045 0.056  A 270169
   4609.69828  9.357  9.345  9.322  9.344  9.386    0.046 0.055 0.047 0.041 0.050  A 270428
   4611.66296  9.352  9.326  9.349  9.336  9.372    0.048 0.053 0.048 0.042 0.052  A 270777
   4616.61101  9.348  9.339  9.307  9.335  9.366    0.044 0.049 0.048 0.040 0.048  A 271168
   4618.62740  9.315  9.308  9.308  9.315  9.325    0.079 0.072 0.071 0.069 0.089  D 271508
   4623.68265  9.363  9.325  9.320  9.349  9.375    0.044 0.051 0.048 0.041 0.047  A 272089
   4626.54238  9.312  9.270  9.294  9.309  9.329    0.045 0.051 0.046 0.040 0.050  A 272500
   4630.56718  9.366  9.348  9.319  9.354  9.385    0.045 0.049 0.046 0.040 0.050  A 273218
   4632.59801  9.338  9.315  9.307  9.330  9.360    0.049 0.054 0.049 0.043 0.054  A 273570
   4639.60298  9.367  9.367  9.354  9.350  9.381    0.048 0.058 0.049 0.042 0.052  A 274049
   4641.63536  9.720  9.667  9.729  9.720  9.723    0.047 0.060 0.049 0.042 0.052  A 274362
   4643.63603  9.346  9.272  9.279  9.325  9.369    0.051 0.071 0.055 0.047 0.056  D 274722
   4645.64560  9.359  9.282  9.333  9.344  9.382    0.052 0.074 0.054 0.047 0.056  D 275065
   4648.52989  9.510  9.428  9.456  9.498  9.539    0.055 0.081 0.056 0.050 0.060  D 275496
   4652.62037  9.394  9.316  9.346  9.373  9.412    0.047 0.061 0.048 0.042 0.052  A 276197
   4654.58997  9.355  9.316  9.306  9.334  9.375    0.049 0.062 0.050 0.043 0.052  A 276540
   4656.57606  9.372  9.356  9.358  9.367  9.392    0.052 0.067 0.053 0.046 0.057  A 276895
   4659.57374  9.387  9.348  9.383  9.375  9.401    0.050 0.049 0.049 0.044 0.056  A 277245
   4662.58547  9.968  9.983  9.956  9.955  9.990    0.059 0.080 0.058 0.053 0.064  D 277583
   4664.59568  9.390  9.355  9.335  9.364  9.405    0.052 0.060 0.051 0.045 0.057  A 277920
   4667.53539  9.359  9.300  9.331  9.339  9.366    0.044 0.049 0.046 0.040 0.048  A 278423
